header,title,titleUrl,description,time,products,details,activityControls,timestamp,date,query,is_edu_search
YouTube,Searched for probability for data scientist,https://www.youtube.com/results?search_query=probability+for+data+scientist,,2024-12-14T17:44:16.996Z,['YouTube'],,['YouTube search history'],2024-12-14 17:44:16.996000+00:00,2024-12-14,probability for data scientist,1
YouTube,Searched for probability for data scientist,https://www.youtube.com/results?search_query=probability+for+data+scientist,,2024-12-13T17:02:06.054Z,['YouTube'],,['YouTube search history'],2024-12-13 17:02:06.054000+00:00,2024-12-13,probability for data scientist,1
YouTube,Searched for probability for data scientist,https://www.youtube.com/results?search_query=probability+for+data+scientist,,2024-12-13T12:24:48.795Z,['YouTube'],,['YouTube search history'],2024-12-13 12:24:48.795000+00:00,2024-12-13,probability for data scientist,1
YouTube,Searched for back pain relief exercises,https://www.youtube.com/results?search_query=back+pain+relief+exercises,,2024-12-13T03:25:55.269Z,['YouTube'],,['YouTube search history'],2024-12-13 03:25:55.269000+00:00,2024-12-13,back pain relief exercises,0
YouTube,Searched for ankle pain exercises,https://www.youtube.com/results?search_query=ankle+pain+exercises,,2024-12-13T03:21:26.765Z,['YouTube'],,['YouTube search history'],2024-12-13 03:21:26.765000+00:00,2024-12-13,ankle pain exercises,0
YouTube,Searched for shop management system using python and mysql connector,https://www.youtube.com/results?search_query=shop+management+system+using+python+and+mysql+connector,,2024-12-09T17:48:18.686Z,['YouTube'],,['YouTube search history'],2024-12-09 17:48:18.686000+00:00,2024-12-09,shop management system using python and mysql connector,1
YouTube,Searched for python for data science,https://www.youtube.com/results?search_query=python+for+data+science,,2024-12-09T17:46:54.113Z,['YouTube'],,['YouTube search history'],2024-12-09 17:46:54.113000+00:00,2024-12-09,python for data science,1
YouTube,Searched for how to work with github,https://www.youtube.com/results?search_query=how+to+work+with+github,,2024-12-09T14:14:35.334Z,['YouTube'],,['YouTube search history'],2024-12-09 14:14:35.334000+00:00,2024-12-09,how to work with github,0
YouTube,Searched for data science with python,https://www.youtube.com/results?search_query=data+science+with+python,,2024-12-06T03:23:59.224Z,['YouTube'],,['YouTube search history'],2024-12-06 03:23:59.224000+00:00,2024-12-06,data science with python,1
YouTube,Searched for how to pack clothes in plastic bags,https://www.youtube.com/results?search_query=how+to+pack+clothes+in+plastic+bags,,2024-12-05T05:39:08.050Z,['YouTube'],,['YouTube search history'],2024-12-05 05:39:08.050000+00:00,2024-12-05,how to pack clothes in plastic bags,0
YouTube,Searched for Explain the six step approach to test estimation and planning,https://www.youtube.com/results?search_query=Explain+the+six+step+approach+to+test+estimation+and+planning,,2024-12-01T12:39:34.076Z,['YouTube'],,['YouTube search history'],2024-12-01 12:39:34.076000+00:00,2024-12-01,Explain the six step approach to test estimation and planning,0
YouTube,Searched for Explain in briefly about V-Waterfall model of Implementation and testing activities in lifecycle,https://www.youtube.com/results?search_query=Explain+in+briefly+about+V-Waterfall+model+of+Implementation+and+testing+activities+in+lifecycle,,2024-12-01T11:34:38.310Z,['YouTube'],,['YouTube search history'],2024-12-01 11:34:38.310000+00:00,2024-12-01,Explain in briefly about V-Waterfall model of Implementation and testing activities in lifecycle,0
YouTube,Searched for explain software testing life cycle-v testing,https://www.youtube.com/results?search_query=explain+software+testing+life+cycle-v+testing,,2024-12-01T10:42:39.269Z,['YouTube'],,['YouTube search history'],2024-12-01 10:42:39.269000+00:00,2024-12-01,explain software testing life cycle-v testing,0
YouTube,Searched for Explain Software Testing Life Cycle-V Testing ,https://www.youtube.com/results?search_query=Explain+Software+Testing+Life+Cycle-V+Testing+,,2024-12-01T05:48:34.926Z,['YouTube'],,['YouTube search history'],2024-12-01 05:48:34.926000+00:00,2024-12-01,Explain Software Testing Life Cycle-V Testing ,0
YouTube,Searched for any ai tool to find answers ffrom pdf other that chatgpt,https://www.youtube.com/results?search_query=any+ai+tool+to+find+answers+ffrom+pdf+other+that+chatgpt,,2024-11-17T12:27:03.636Z,['YouTube'],,['YouTube search history'],2024-11-17 12:27:03.636000+00:00,2024-11-17,any ai tool to find answers ffrom pdf other that chatgpt,0
YouTube,Searched for any ai tool to find answers ffrom pdf,https://www.youtube.com/results?search_query=any+ai+tool+to+find+answers+ffrom+pdf,,2024-11-17T12:25:04.935Z,['YouTube'],,['YouTube search history'],2024-11-17 12:25:04.935000+00:00,2024-11-17,any ai tool to find answers ffrom pdf,0
YouTube,Searched for how to change voice,https://www.youtube.com/results?search_query=how+to+change+voice,,2024-11-17T08:23:37.886Z,['YouTube'],,['YouTube search history'],2024-11-17 08:23:37.886000+00:00,2024-11-17,how to change voice,0
YouTube,Searched for how to improve english like a business analyst,https://www.youtube.com/results?search_query=how+to+improve+english+like+a+business+analyst,,2024-11-17T08:14:49.482Z,['YouTube'],,['YouTube search history'],2024-11-17 08:14:49.482000+00:00,2024-11-17,how to improve english like a business analyst,0
YouTube,Searched for how to get a internship from reference,https://www.youtube.com/results?search_query=how+to+get+a+internship+from+reference,,2024-11-17T08:02:12.382Z,['YouTube'],,['YouTube search history'],2024-11-17 08:02:12.382000+00:00,2024-11-17,how to get a internship from reference,0
YouTube,Searched for sweat hands while using laptop,https://www.youtube.com/results?search_query=sweat+hands+while+using+laptop,,2024-11-06T03:09:40.698Z,['YouTube'],,['YouTube search history'],2024-11-06 03:09:40.698000+00:00,2024-11-06,sweat hands while using laptop,0
YouTube,Searched for how avoid sweat on the laptop,https://www.youtube.com/results?search_query=how+avoid+sweat+on+the+laptop,,2024-11-06T03:08:57.520Z,['YouTube'],,['YouTube search history'],2024-11-06 03:08:57.520000+00:00,2024-11-06,how avoid sweat on the laptop,0
YouTube,Searched for how avoid swear on the laptop,https://www.youtube.com/results?search_query=how+avoid+swear+on+the+laptop,,2024-11-06T03:08:24.904Z,['YouTube'],,['YouTube search history'],2024-11-06 03:08:24.904000+00:00,2024-11-06,how avoid swear on the laptop,0
YouTube,Searched for best cooling pad for  asus vivobook 14,https://www.youtube.com/results?search_query=best+cooling+pad+for++asus+vivobook+14,,2024-11-06T03:01:34.425Z,['YouTube'],,['YouTube search history'],2024-11-06 03:01:34.425000+00:00,2024-11-06,best cooling pad for  asus vivobook 14,0
YouTube,Searched for best cooling pad for normal laptop,https://www.youtube.com/results?search_query=best+cooling+pad+for+normal+laptop,,2024-11-06T03:01:17.891Z,['YouTube'],,['YouTube search history'],2024-11-06 03:01:17.891000+00:00,2024-11-06,best cooling pad for normal laptop,0
YouTube,Searched for network analysis cpm,https://www.youtube.com/results?search_query=network+analysis+cpm,,2024-11-04T02:27:47.458Z,['YouTube'],,['YouTube search history'],2024-11-04 02:27:47.458000+00:00,2024-11-04,network analysis cpm,0
YouTube,Searched for n jobs 6 machine sequencing problem,https://www.youtube.com/results?search_query=n+jobs+6+machine+sequencing+problem,,2024-11-04T02:07:27.857Z,['YouTube'],,['YouTube search history'],2024-11-04 02:07:27.857000+00:00,2024-11-04,n jobs 6 machine sequencing problem,0
YouTube,Searched for n jobs 4 machine sequencing problem,https://www.youtube.com/results?search_query=n+jobs+4+machine+sequencing+problem,,2024-11-04T02:02:29.283Z,['YouTube'],,['YouTube search history'],2024-11-04 02:02:29.283000+00:00,2024-11-04,n jobs 4 machine sequencing problem,0
YouTube,Searched for 4 machine sequencing problem,https://www.youtube.com/results?search_query=4+machine+sequencing+problem,,2024-11-04T01:52:23.973Z,['YouTube'],,['YouTube search history'],2024-11-04 01:52:23.973000+00:00,2024-11-04,4 machine sequencing problem,0
YouTube,Searched for n jobs 2 machines,https://www.youtube.com/results?search_query=n+jobs+2+machines,,2024-11-03T16:32:27.530Z,['YouTube'],,['YouTube search history'],2024-11-03 16:32:27.530000+00:00,2024-11-03,n jobs 2 machines,0
YouTube,Searched for how to talk with anyone in linkedin as a fresher for asking doubt,https://www.youtube.com/results?search_query=how+to+talk+with+anyone+in+linkedin+as+a+fresher+for+asking+doubt,,2024-11-03T03:27:25.863Z,['YouTube'],,['YouTube search history'],2024-11-03 03:27:25.863000+00:00,2024-11-03,how to talk with anyone in linkedin as a fresher for asking doubt,0
YouTube,Searched for how to talk with anyone in linkedin as a fresher,https://www.youtube.com/results?search_query=how+to+talk+with+anyone+in+linkedin+as+a+fresher,,2024-11-03T03:16:12.165Z,['YouTube'],,['YouTube search history'],2024-11-03 03:16:12.165000+00:00,2024-11-03,how to talk with anyone in linkedin as a fresher,0
YouTube,Searched for how to talk with anyone in linkedin,https://www.youtube.com/results?search_query=how+to+talk+with+anyone+in+linkedin,,2024-11-03T03:15:51.783Z,['YouTube'],,['YouTube search history'],2024-11-03 03:15:51.783000+00:00,2024-11-03,how to talk with anyone in linkedin,0
YouTube,Searched for android architecture in mobile application development with neat diagram,https://www.youtube.com/results?search_query=android+architecture+in+mobile+application+development+with+neat+diagram,,2024-10-28T14:29:06.184Z,['YouTube'],,['YouTube search history'],2024-10-28 14:29:06.184000+00:00,2024-10-28,android architecture in mobile application development with neat diagram,0
YouTube,Searched for android architecture in mobile application development,https://www.youtube.com/results?search_query=android+architecture+in+mobile+application+development,,2024-10-28T14:28:43.195Z,['YouTube'],,['YouTube search history'],2024-10-28 14:28:43.195000+00:00,2024-10-28,android architecture in mobile application development,0
YouTube,Searched for android architecture,https://www.youtube.com/results?search_query=android+architecture,,2024-10-28T14:28:31.368Z,['YouTube'],,['YouTube search history'],2024-10-28 14:28:31.368000+00:00,2024-10-28,android architecture,0
YouTube,Searched for circuit diagram for decoder,https://www.youtube.com/results?search_query=circuit+diagram+for+decoder,,2024-10-27T18:14:56.009Z,['YouTube'],,['YouTube search history'],2024-10-27 18:14:56.009000+00:00,2024-10-27,circuit diagram for decoder,0
YouTube,"Searched for 4.Build the Block diagram, Circuit diagram and truth table of Decoder 5","https://www.youtube.com/results?search_query=4.Build+the+Block+diagram,+Circuit+diagram+and+truth+table+of+Decoder+5",,2024-10-27T18:02:59.108Z,['YouTube'],,['YouTube search history'],2024-10-27 18:02:59.108000+00:00,2024-10-27,"4.Build the Block diagram, Circuit diagram and truth table of Decoder 5",0
YouTube,Searched for state and prove demorgan theorem 1,https://www.youtube.com/results?search_query=state+and+prove+demorgan+theorem+1,,2024-10-27T17:48:34.906Z,['YouTube'],,['YouTube search history'],2024-10-27 17:48:34.906000+00:00,2024-10-27,state and prove demorgan theorem 1,0
YouTube,Searched for full subtractor,https://www.youtube.com/results?search_query=full+subtractor,,2024-10-27T14:53:41.683Z,['YouTube'],,['YouTube search history'],2024-10-27 14:53:41.683000+00:00,2024-10-27,full subtractor,0
YouTube,Searched for half addder,https://www.youtube.com/results?search_query=half+addder,,2024-10-27T09:21:11.074Z,['YouTube'],,['YouTube search history'],2024-10-27 09:21:11.074000+00:00,2024-10-27,half addder,0
YouTube,Searched for how errors are made in data communication,https://www.youtube.com/results?search_query=how+errors+are+made+in+data+communication,,2024-10-25T15:58:21.933Z,['YouTube'],,['YouTube search history'],2024-10-25 15:58:21.933000+00:00,2024-10-25,how errors are made in data communication,1
YouTube,Searched for how errors are made,https://www.youtube.com/results?search_query=how+errors+are+made,,2024-10-25T15:58:04.539Z,['YouTube'],,['YouTube search history'],2024-10-25 15:58:04.539000+00:00,2024-10-25,how errors are made,0
YouTube,Searched for hamming code,https://www.youtube.com/results?search_query=hamming+code,,2024-10-25T15:08:50.907Z,['YouTube'],,['YouTube search history'],2024-10-25 15:08:50.907000+00:00,2024-10-25,hamming code,0
YouTube,Searched for how to make data analyst profile on linkedin for fresher as a student,https://www.youtube.com/results?search_query=how+to+make+data+analyst+profile+on+linkedin+for+fresher+as+a+student,,2024-10-24T06:06:03.643Z,['YouTube'],,['YouTube search history'],2024-10-24 06:06:03.643000+00:00,2024-10-24,how to make data analyst profile on linkedin for fresher as a student,1
YouTube,Searched for how to make data analyst profile on linkedin ,https://www.youtube.com/results?search_query=how+to+make+data+analyst+profile+on+linkedin+,,2024-10-24T06:05:50.285Z,['YouTube'],,['YouTube search history'],2024-10-24 06:05:50.285000+00:00,2024-10-24,how to make data analyst profile on linkedin ,1
YouTube,Searched for error control in computer networks,https://www.youtube.com/results?search_query=error+control+in+computer+networks,,2024-10-24T05:20:11.408Z,['YouTube'],,['YouTube search history'],2024-10-24 05:20:11.408000+00:00,2024-10-24,error control in computer networks,0
YouTube,Searched for types of errors in data communication,https://www.youtube.com/results?search_query=types+of+errors+in+data+communication,,2024-10-24T05:03:14.662Z,['YouTube'],,['YouTube search history'],2024-10-24 05:03:14.662000+00:00,2024-10-24,types of errors in data communication,1
YouTube,Searched for network topologies in computer network,https://www.youtube.com/results?search_query=network+topologies+in+computer+network,,2024-10-24T05:02:58.335Z,['YouTube'],,['YouTube search history'],2024-10-24 05:02:58.335000+00:00,2024-10-24,network topologies in computer network,0
YouTube,Searched for how to understand the concepts of software testing,https://www.youtube.com/results?search_query=how+to+understand+the+concepts+of+software+testing,,2024-10-23T17:00:15.558Z,['YouTube'],,['YouTube search history'],2024-10-23 17:00:15.558000+00:00,2024-10-23,how to understand the concepts of software testing,0
YouTube,Searched for dominance property in game theory,https://www.youtube.com/results?search_query=dominance+property+in+game+theory,,2024-10-22T16:51:04.063Z,['YouTube'],,['YouTube search history'],2024-10-22 16:51:04.063000+00:00,2024-10-22,dominance property in game theory,0
YouTube,Searched for combination circuit,https://www.youtube.com/results?search_query=combination+circuit,,2024-10-20T12:50:14.583Z,['YouTube'],,['YouTube search history'],2024-10-20 12:50:14.583000+00:00,2024-10-20,combination circuit,0
YouTube,Searched for full adder subtractor,https://www.youtube.com/results?search_query=full+adder+subtractor,,2024-10-20T08:18:32.641Z,['YouTube'],,['YouTube search history'],2024-10-20 08:18:32.641000+00:00,2024-10-20,full adder subtractor,0
YouTube,Searched for full subtractor,https://www.youtube.com/results?search_query=full+subtractor,,2024-10-20T07:50:15.339Z,['YouTube'],,['YouTube search history'],2024-10-20 07:50:15.339000+00:00,2024-10-20,full subtractor,0
YouTube,Searched for combinational circuits adder,https://www.youtube.com/results?search_query=combinational+circuits+adder,,2024-10-20T07:11:03.185Z,['YouTube'],,['YouTube search history'],2024-10-20 07:11:03.185000+00:00,2024-10-20,combinational circuits adder,0
YouTube,Searched for combination circuit ,https://www.youtube.com/results?search_query=combination+circuit+,,2024-10-20T07:10:40.955Z,['YouTube'],,['YouTube search history'],2024-10-20 07:10:40.955000+00:00,2024-10-20,combination circuit ,0
YouTube,Searched for hamming code for error detection and correction,https://www.youtube.com/results?search_query=hamming+code+for+error+detection+and+correction,,2024-10-19T14:26:24.069Z,['YouTube'],,['YouTube search history'],2024-10-19 14:26:24.069000+00:00,2024-10-19,hamming code for error detection and correction,0
YouTube,Searched for error correction and error detection in computer networks,https://www.youtube.com/results?search_query=error+correction+and+error+detection+in+computer+networks,,2024-10-19T14:25:10.176Z,['YouTube'],,['YouTube search history'],2024-10-19 14:25:10.176000+00:00,2024-10-19,error correction and error detection in computer networks,0
YouTube,Searched for ishan sharma,https://www.youtube.com/results?search_query=ishan+sharma,,2024-10-19T11:56:31.045Z,['YouTube'],,['YouTube search history'],2024-10-19 11:56:31.045000+00:00,2024-10-19,ishan sharma,0
YouTube,Searched for how to change the language in themes application,https://www.youtube.com/results?search_query=how+to+change+the+language+in+themes+application,,2024-10-19T11:05:18.331Z,['YouTube'],,['YouTube search history'],2024-10-19 11:05:18.331000+00:00,2024-10-19,how to change the language in themes application,0
YouTube,Searched for how to change the language in themes,https://www.youtube.com/results?search_query=how+to+change+the+language+in+themes,,2024-10-19T11:04:46.377Z,['YouTube'],,['YouTube search history'],2024-10-19 11:04:46.377000+00:00,2024-10-19,how to change the language in themes,0
YouTube,Searched for books for data analytics,https://www.youtube.com/results?search_query=books+for+data+analytics,,2024-10-19T09:21:52.722Z,['YouTube'],,['YouTube search history'],2024-10-19 09:21:52.722000+00:00,2024-10-19,books for data analytics,1
YouTube,Searched for microwaves in computer networks diagram,https://www.youtube.com/results?search_query=microwaves+in+computer+networks+diagram,,2024-10-17T16:25:44.426Z,['YouTube'],,['YouTube search history'],2024-10-17 16:25:44.426000+00:00,2024-10-17,microwaves in computer networks diagram,0
YouTube,Searched for microwaves in computer networks,https://www.youtube.com/results?search_query=microwaves+in+computer+networks,,2024-10-17T16:21:34.219Z,['YouTube'],,['YouTube search history'],2024-10-17 16:21:34.219000+00:00,2024-10-17,microwaves in computer networks,0
YouTube,Searched for micro waves,https://www.youtube.com/results?search_query=micro+waves,,2024-10-17T16:21:27.454Z,['YouTube'],,['YouTube search history'],2024-10-17 16:21:27.454000+00:00,2024-10-17,micro waves,0
YouTube,Searched for guided media,https://www.youtube.com/results?search_query=guided+media,,2024-10-17T13:43:12.760Z,['YouTube'],,['YouTube search history'],2024-10-17 13:43:12.760000+00:00,2024-10-17,guided media,0
YouTube,Searched for excel fun,https://www.youtube.com/results?search_query=excel+fun,,2024-10-15T04:52:53.011Z,['YouTube'],,['YouTube search history'],2024-10-15 04:52:53.011000+00:00,2024-10-15,excel fun,1
YouTube,Searched for excel for data analysis full course,https://www.youtube.com/results?search_query=excel+for+data+analysis+full+course,,2024-10-13T14:22:46.240Z,['YouTube'],,['YouTube search history'],2024-10-13 14:22:46.240000+00:00,2024-10-13,excel for data analysis full course,1
YouTube,Searched for unit testing in software testing,https://www.youtube.com/results?search_query=unit+testing+in+software+testing,,2024-10-13T07:59:11.703Z,['YouTube'],,['YouTube search history'],2024-10-13 07:59:11.703000+00:00,2024-10-13,unit testing in software testing,0
YouTube,Searched for integrity testing,https://www.youtube.com/results?search_query=integrity+testing,,2024-10-13T07:16:25.202Z,['YouTube'],,['YouTube search history'],2024-10-13 07:16:25.202000+00:00,2024-10-13,integrity testing,0
YouTube,Searched for system testing in software testing,https://www.youtube.com/results?search_query=system+testing+in+software+testing,,2024-10-13T06:31:43.843Z,['YouTube'],,['YouTube search history'],2024-10-13 06:31:43.843000+00:00,2024-10-13,system testing in software testing,0
YouTube,Searched for system testing in software testing,https://www.youtube.com/results?search_query=system+testing+in+software+testing,,2024-10-12T13:39:53.148Z,['YouTube'],,['YouTube search history'],2024-10-12 13:39:53.148000+00:00,2024-10-12,system testing in software testing,0
YouTube,Searched for acceptance testing in software testing,https://www.youtube.com/results?search_query=acceptance+testing+in+software+testing,,2024-10-12T12:46:34.001Z,['YouTube'],,['YouTube search history'],2024-10-12 12:46:34.001000+00:00,2024-10-12,acceptance testing in software testing,0
YouTube,Searched for software testing tools,https://www.youtube.com/results?search_query=software+testing+tools,,2024-10-12T12:31:08.705Z,['YouTube'],,['YouTube search history'],2024-10-12 12:31:08.705000+00:00,2024-10-12,software testing tools,0
YouTube,Searched for building a software testing strategy,https://www.youtube.com/results?search_query=building+a+software+testing+strategy,,2024-10-12T12:18:15.266Z,['YouTube'],,['YouTube search history'],2024-10-12 12:18:15.266000+00:00,2024-10-12,building a software testing strategy,0
YouTube,Searched for how to learn email writing skills,https://www.youtube.com/results?search_query=how+to+learn+email+writing+skills,,2024-10-11T12:42:12.396Z,['YouTube'],,['YouTube search history'],2024-10-11 12:42:12.396000+00:00,2024-10-11,how to learn email writing skills,1
YouTube,Searched for internship for data analytics,https://www.youtube.com/results?search_query=internship+for+data+analytics,,2024-10-11T12:40:47.954Z,['YouTube'],,['YouTube search history'],2024-10-11 12:40:47.954000+00:00,2024-10-11,internship for data analytics,1
YouTube,Searched for how to apply for apprentice job while studying,https://www.youtube.com/results?search_query=how+to+apply+for+apprentice+job+while+studying,,2024-10-11T12:38:44.597Z,['YouTube'],,['YouTube search history'],2024-10-11 12:38:44.597000+00:00,2024-10-11,how to apply for apprentice job while studying,0
YouTube,Searched for to apply google apprenticeship 2025 is it necessary to complete bachelor degree?,https://www.youtube.com/results?search_query=to+apply+google+apprenticeship+2025+is+it+necessary+to+complete+bachelor+degree%3F,,2024-10-11T07:41:33.376Z,['YouTube'],,['YouTube search history'],2024-10-11 07:41:33.376000+00:00,2024-10-11,to apply google apprenticeship 2025 is it necessary to complete bachelor degree?,0
YouTube,Searched for unknown mysql-connector package not found,https://www.youtube.com/results?search_query=unknown+mysql-connector+package+not+found,,2024-10-07T11:59:55.527Z,['YouTube'],,['YouTube search history'],2024-10-07 11:59:55.527000+00:00,2024-10-07,unknown mysql-connector package not found,1
YouTube,Searched for unknown mysql-connector,https://www.youtube.com/results?search_query=unknown+mysql-connector,,2024-10-07T11:59:47.730Z,['YouTube'],,['YouTube search history'],2024-10-07 11:59:47.730000+00:00,2024-10-07,unknown mysql-connector,1
YouTube,Searched for how to understand the basic concepts of software testing theory part,https://www.youtube.com/results?search_query=how+to+understand+the+basic+concepts+of+software+testing+theory+part,,2024-10-07T11:57:33.786Z,['YouTube'],,['YouTube search history'],2024-10-07 11:57:33.786000+00:00,2024-10-07,how to understand the basic concepts of software testing theory part,0
YouTube,Searched for how to understand software testing college studies,https://www.youtube.com/results?search_query=how+to+understand+software+testing+college+studies,,2024-10-07T11:56:58.362Z,['YouTube'],,['YouTube search history'],2024-10-07 11:56:58.362000+00:00,2024-10-07,how to understand software testing college studies,0
YouTube,Searched for ikigai,https://www.youtube.com/results?search_query=ikigai,,2024-10-07T06:02:09.272Z,['YouTube'],,['YouTube search history'],2024-10-07 06:02:09.272000+00:00,2024-10-07,ikigai,0
YouTube,Searched for mysql connector for python in vscode,https://www.youtube.com/results?search_query=mysql+connector+for+python+in+vscode,,2024-10-07T03:40:42.154Z,['YouTube'],,['YouTube search history'],2024-10-07 03:40:42.154000+00:00,2024-10-07,mysql connector for python in vscode,1
YouTube,Searched for shop management system using python and mysql connection in workbench,https://www.youtube.com/results?search_query=shop+management+system+using+python+and+mysql+connection+in+workbench,,2024-10-07T03:35:00.611Z,['YouTube'],,['YouTube search history'],2024-10-07 03:35:00.611000+00:00,2024-10-07,shop management system using python and mysql connection in workbench,1
YouTube,Searched for shop management system using python and mysql connection,https://www.youtube.com/results?search_query=shop+management+system+using+python+and+mysql+connection,,2024-10-07T03:12:27.828Z,['YouTube'],,['YouTube search history'],2024-10-07 03:12:27.828000+00:00,2024-10-07,shop management system using python and mysql connection,1
YouTube,Searched for doraemon cartoon,https://www.youtube.com/results?search_query=doraemon+cartoon,,2024-10-03T13:56:40.561Z,['YouTube'],,['YouTube search history'],2024-10-03 13:56:40.561000+00:00,2024-10-03,doraemon cartoon,0
YouTube,Searched for sticky  stick,https://www.youtube.com/results?search_query=sticky++stick,,2024-10-03T13:56:03.858Z,['YouTube'],,['YouTube search history'],2024-10-03 13:56:03.858000+00:00,2024-10-03,sticky  stick,0
YouTube,Searched for Write down the differences between ARP and RARP.,https://www.youtube.com/results?search_query=Write+down+the+differences+between+ARP+and+RARP.,,2024-09-23T02:01:39.713Z,['YouTube'],,['YouTube search history'],2024-09-23 02:01:39.713000+00:00,2024-09-23,Write down the differences between ARP and RARP.,0
YouTube,Searched for peer to peer process in osi model,https://www.youtube.com/results?search_query=peer+to+peer+process+in+osi+model,,2024-09-23T01:56:46.491Z,['YouTube'],,['YouTube search history'],2024-09-23 01:56:46.491000+00:00,2024-09-23,peer to peer process in osi model,0
YouTube,Searched for 91.		Explain any five protocols used in TCP/IP model.,https://www.youtube.com/results?search_query=91.%09%09Explain+any+five+protocols+used+in+TCP/IP+model.,,2024-09-23T01:03:02.350Z,['YouTube'],,['YouTube search history'],2024-09-23 01:03:02.350000+00:00,2024-09-23,91.		Explain any five protocols used in TCP/IP model.,0
YouTube,Searched for difference between osi and tcp/ip,https://www.youtube.com/results?search_query=difference+between+osi+and+tcp/ip,,2024-09-23T00:40:58.514Z,['YouTube'],,['YouTube search history'],2024-09-23 00:40:58.514000+00:00,2024-09-23,difference between osi and tcp/ip,0
YouTube,Searched for difference between osi and tcp/ip,https://www.youtube.com/results?search_query=difference+between+osi+and+tcp/ip,,2024-09-22T17:58:29.142Z,['YouTube'],,['YouTube search history'],2024-09-22 17:58:29.142000+00:00,2024-09-22,difference between osi and tcp/ip,0
YouTube,Searched for explain modems,https://www.youtube.com/results?search_query=explain+modems,,2024-09-22T15:35:48.599Z,['YouTube'],,['YouTube search history'],2024-09-22 15:35:48.599000+00:00,2024-09-22,explain modems,0
YouTube,Searched for unguided transmission media,https://www.youtube.com/results?search_query=unguided+transmission+media,,2024-09-22T15:25:47.672Z,['YouTube'],,['YouTube search history'],2024-09-22 15:25:47.672000+00:00,2024-09-22,unguided transmission media,0
YouTube,Searched for what is strip line in computer network,https://www.youtube.com/results?search_query=what+is+strip+line+in+computer+network,,2024-09-22T15:24:22.843Z,['YouTube'],,['YouTube search history'],2024-09-22 15:24:22.843000+00:00,2024-09-22,what is strip line in computer network,0
YouTube,Searched for Explain in detail about any two types of Guided media with a neat diagram,https://www.youtube.com/results?search_query=Explain+in+detail+about+any+two+types+of+Guided+media+with+a+neat+diagram,,2024-09-22T15:18:54.545Z,['YouTube'],,['YouTube search history'],2024-09-22 15:18:54.545000+00:00,2024-09-22,Explain in detail about any two types of Guided media with a neat diagram,0
YouTube,Searched for explain osi model in detail with functions and neat diagram,https://www.youtube.com/results?search_query=explain+osi+model+in+detail+with+functions+and+neat+diagram,,2024-09-22T14:43:45.435Z,['YouTube'],,['YouTube search history'],2024-09-22 14:43:45.435000+00:00,2024-09-22,explain osi model in detail with functions and neat diagram,0
YouTube,Searched for how to make urself to get into service side not call center in Accenture non technical,https://www.youtube.com/results?search_query=how+to+make+urself+to+get+into+service+side+not+call+center+in+Accenture+non+technical,,2024-09-21T11:34:21.062Z,['YouTube'],,['YouTube search history'],2024-09-21 11:34:21.062000+00:00,2024-09-21,how to make urself to get into service side not call center in Accenture non technical,0
YouTube,Searched for cognitive assessment test accenture,https://www.youtube.com/results?search_query=cognitive+assessment+test+accenture,,2024-09-19T02:13:59.631Z,['YouTube'],,['YouTube search history'],2024-09-19 02:13:59.631000+00:00,2024-09-19,cognitive assessment test accenture,0
YouTube,Searched for how to improve gd,https://www.youtube.com/results?search_query=how+to+improve+gd,,2024-09-19T01:23:35.939Z,['YouTube'],,['YouTube search history'],2024-09-19 01:23:35.939000+00:00,2024-09-19,how to improve gd,0
YouTube,Searched for how to install seb on windows 11,https://www.youtube.com/results?search_query=how+to+install+seb+on+windows+11,,2024-09-15T14:27:35.392Z,['YouTube'],,['YouTube search history'],2024-09-15 14:27:35.392000+00:00,2024-09-15,how to install seb on windows 11,0
YouTube,Searched for accenture technical assessment preparation,https://www.youtube.com/results?search_query=accenture+technical+assessment+preparation,,2024-09-15T02:42:52.880Z,['YouTube'],,['YouTube search history'],2024-09-15 02:42:52.880000+00:00,2024-09-15,accenture technical assessment preparation,0
YouTube,Searched for accenture technical assessment questions,https://www.youtube.com/results?search_query=accenture+technical+assessment+questions,,2024-09-15T02:38:49.731Z,['YouTube'],,['YouTube search history'],2024-09-15 02:38:49.731000+00:00,2024-09-15,accenture technical assessment questions,0
YouTube,Searched for kannada news live,https://www.youtube.com/results?search_query=kannada+news+live,,2024-09-14T07:35:41.061Z,['YouTube'],,['YouTube search history'],2024-09-14 07:35:41.061000+00:00,2024-09-14,kannada news live,0
YouTube,Searched for prepinsta accenture,https://www.youtube.com/results?search_query=prepinsta+accenture,,2024-09-13T12:36:44.292Z,['YouTube'],,['YouTube search history'],2024-09-13 12:36:44.292000+00:00,2024-09-13,prepinsta accenture,0
YouTube,Searched for prepinsta,https://www.youtube.com/results?search_query=prepinsta,,2024-09-13T12:36:38.657Z,['YouTube'],,['YouTube search history'],2024-09-13 12:36:38.657000+00:00,2024-09-13,prepinsta,0
YouTube,Searched for dsa with java,https://www.youtube.com/results?search_query=dsa+with+java,,2024-09-05T13:27:12.864Z,['YouTube'],,['YouTube search history'],2024-09-05 13:27:12.864000+00:00,2024-09-05,dsa with java,0
